CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
C18598,1087.427214,0.636364,0,0,0,1916.600175,0,0,0,0.083333,1,0,3000,341.431225,623.084326,0,12,7,CASH_OUT,462312.19,C1017502292,27626.25,0,C1883840933,1.70E+07,1.81E+07,0
C18599,306.462394,1,1834.5,1834.5,0,59.348405,0.666667,0.666667,0,0.083333,2,21,700,1264.350185,144.302741,0,12,7,PAYMENT,5941.84,C1470148280,50152,44210.16,M1173819240,0,0,0
C18600,6.995368,0.363636,76.78,0,76.78,0,0.25,0,0.25,0,0,3,4000,292.806443,131.476836,0.5,12,7,CASH_OUT,207998.16,C384030416,44210.16,0,C1850180796,746205.07,7837942.9,0
C18601,412.149369,0.444444,0,0,0,4034.656192,0,0,0,0.333333,8,0,8000,195.752288,184.448949,0,9,7,PAYMENT,5810.61,C67557666,115406.38,109595.77,M1442935412,0,0,0
C18602,92.887247,1,1258.5,0,1258.5,0,1,0,0.916667,0,0,25,1000,1210.465945,163.318599,0.666667,12,7,CASH_OUT,192841.14,C737196947,109595.77,0,C296121376,852825.81,371.65,0
C18603,170.33501,1,586.95,71.52,515.43,0,1,0.083333,1,0,0,24,1000,502.525334,174.80595,0.083333,12,7,CASH_OUT,5871.44,C598588779,0,0,C1794607688,111691.03,117562.47,0
C18604,389.869208,0.545455,736.01,392.7,343.31,501.026763,1,0.333333,1,0.166667,5,36,1200,2635.211405,457.606999,0.090909,12,7,PAYMENT,6551.14,C298893301,15839,9287.86,M1277160809,0,0,0
C18605,41.479055,1,243.96,0,243.96,0,1,0,1,0,0,24,3000,1146.784474,132.697082,0.4,12,7,PAYMENT,1284.56,C1654520666,153,0,M747984007,0,0,0
C18606,13.962944,1,136.92,0,136.92,0,1,0,1,0,0,12,1000,134.366455,136.997509,0.416667,12,7,TRANSFER,329937.9,C950954487,307,0,C339099861,0,158489.25,0
C18607,61.15435,0.818182,791.67,214,577.67,19.841346,1,0.166667,1,0.083333,1,50,1000,941.78413,131.473679,0.090909,12,7,PAYMENT,9455.05,C199868206,0,0,M103010850,0,0,0
C18608,5.644904,0.454545,47.5,0,47.5,0,0.25,0,0.166667,0,0,3,3000,70.554065,42.434715,0.1,12,7,PAYMENT,3326.56,C9740045,83083,79756.44,M1262399289,0,0,0
C18609,115.310676,0.909091,1316.06,1111.4,204.66,0,0.818182,0.727273,0.090909,0,0,14,500,1198.557935,138.869649,1,11,7,PAYMENT,2391.85,C224950719,398410,396018.15,M356649202,0,0,0
C18610,26.354114,0.363636,1148.31,1148.31,0,0,0.25,0.25,0,0,0,3,6000,1162.170922,46.962114,0.1,12,7,PAYMENT,1074.55,C831160736,27194,26119.45,M259237839,0,0,0
C18611,200.907701,0.428571,1100,1100,0,0,0.142857,0.142857,0,0,0,1,1100,1943.174725,254.548736,0,7,7,DEBIT,5541.9,C1100517919,62048,56506.1,C347696158,40407,90711.57,0
C18613,213.233979,0.909091,2140.96,165.79,1975.17,0,0.833333,0.166667,0.583333,0,0,30,2500,2152.256934,197.031451,0.444444,12,7,PAYMENT,5721.25,C1142429510,51347,45625.75,M570038756,0,0,0
C18614,361.67015,1,561.68,214,347.68,0,1,0.166667,0.916667,0,0,14,1500,252.664522,200.793531,0,12,7,PAYMENT,553.84,C866488267,5000,4446.16,M917040074,0,0,0
C18615,64.907748,0.727273,547.28,130,417.28,0,0.333333,0.083333,0.25,0,0,4,2500,1095.179494,126.509061,1,12,7,PAYMENT,845.59,C848193662,201071,200225.41,M1128952562,0,0,0
C18616,940.351166,0.9,0,0,0,2045.393693,0,0,0,0.8,14,0,3000,292.024227,301.379427,0,10,7,PAYMENT,11571.03,C1552840327,798628,787056.97,M755576935,0,0,0
C18617,383.449462,1,1159.06,1146.06,13,0,0.75,0.75,0.083333,0,0,28,500,1346.951277,262.260305,0.083333,12,7,PAYMENT,6082.55,C1812291616,22403,16320.45,M2093499056,0,0,0
C18618,2.660671,0.090909,102.79,0,102.79,0,0.083333,0,0.083333,0,0,1,4000,203.229371,27.54692,0.090909,12,7,PAYMENT,15650.79,C1407003104,137413,121762.21,M926134772,0,0,0
C18619,80.707136,0.818182,682.27,567.95,114.32,0,0.583333,0.5,0.333333,0,0,16,7500,1065.255264,126.386467,0.666667,12,7,TRANSFER,159485.63,C1894826834,50496,0,C122086708,99876,344137.53,0
C18620,4743.748932,1,399,0,399,1112.247446,0.666667,0,0.583333,0.166667,3,8,5000,1259.057672,1481.732235,0,12,7,CASH_OUT,304316.59,C1318310462,0,0,C71555810,520397.01,960188.98,0
C18621,882.58129,1,2421.34,1661.76,759.58,0,1,0.916667,1,0,0,40,5000,1997.323094,237.202081,0,12,7,CASH_OUT,103305.97,C1950052389,0,0,C486371171,473582,237615.79,0
C18622,1060.010246,1,0,0,0,78.971459,0,0,0,0.1,1,0,1200,233.54579,257.022991,0,10,7,PAYMENT,632.88,C1588446023,5053,4420.12,M682713491,0,0,0
C18623,1062.081424,1,328.37,140,188.37,1309.520408,0.583333,0.083333,0.5,0.25,4,9,1400,556.03363,617.663955,0,12,7,TRANSFER,131062.59,C2028160153,362,0,C1242584406,0,131062.59,0
C18624,803.55907,1,618.07,209.7,408.37,0,1,0.083333,0.916667,0,0,16,1200,238.904625,296.529297,0,12,7,DEBIT,1167.94,C1467394552,538,0,C1271835801,3042,7207.24,0
C18625,0.401279,0.090909,31.5,0,31.5,0,0.25,0,0.25,0,0,3,3000,120.697352,,0,12,7,CASH_OUT,77235.45,C1735520170,15475,0,C1121686878,23854.09,77986.84,0
C18626,55.59749,0.545455,479.98,479.98,0,942.597948,0.090909,0.090909,0,0.090909,1,1,1200,1836.626686,31.147044,0,11,7,PAYMENT,2211.07,C1148172078,0,0,M650835126,0,0,0
C18627,1355.437063,1,0,0,0,407.884977,0,0,0,0.25,6,0,1500,642.558759,412.70964,0,12,7,PAYMENT,824.63,C1142006014,0,0,M745868137,0,0,0
C18628,7.85361,0.363636,125,0,125,0,0.416667,0,0.333333,0,0,5,2500,91.786773,43.39952,0,12,7,CASH_OUT,86833.04,C362417934,19860,0,C794358930,106142,34524.7,0
C18629,0,0,64.62,0,64.62,0,0.25,0,0.25,0,0,3,1000,0,,0,12,7,TRANSFER,38342.4,C1686386255,114021,75678.6,C840027268,0,38342.4,0
C18631,6.484008,0.272727,61.71,0,61.71,0,0.25,0,0.25,0,0,3,1000,233.763723,136.908362,1,12,7,PAYMENT,8374.77,C769354865,791,0,M703665376,0,0,0
C18632,1157.568538,1,329,37,292,0,0.666667,0.083333,0.666667,0,0,9,2500,603.250222,567.942336,0,12,7,CASH_OUT,121722.45,C1817615535,0,0,C1167066016,326380.88,0,0
C18633,91.669248,0.833333,737.65,0,737.65,0,0.833333,0,0.666667,0,0,5,2500,664.387148,86.535841,1,6,7,PAYMENT,7202.15,C698743076,302095,294892.85,M1600888965,0,0,0
C18634,304.309784,1,289.75,0,289.75,0,0.5,0,0.416667,0,0,7,2500,670.652889,177.079948,0,12,7,PAYMENT,10784.52,C2115824028,69164,58379.48,M653766932,0,0,0
C18635,460.331646,0.545455,0,0,0,1759.775462,0,0,0,0.416667,6,0,3000,357.29622,349.836034,0,12,7,PAYMENT,4663.37,C547160119,3091,0,M586212137,0,0,0
C18636,789.814537,0.909091,0,0,0,5654.92893,0,0,0,0.166667,12,0,3000,5949.858363,475.195844,0.090909,12,7,DEBIT,2006.44,C993640162,31555,29548.56,C214774813,1.49E+07,1.78E+07,0
C18637,5934.610587,1,0,0,0,302.678437,0,0,0,0.25,5,0,6000,1065.956065,2394.242819,0,12,7,TRANSFER,234076.51,C551405440,92938,0,C1495761010,248118.45,1193550.39,0
C18638,18.908241,0.272727,126,126,0,0,0.090909,0.090909,0,0,0,1,1000,643.427524,81.346722,0,11,7,PAYMENT,10958.77,C1753868052,11430,471.23,M1304803463,0,0,0
C18639,32.092521,0.909091,573.02,0,573.02,0,0.833333,0,0.75,0,0,10,2000,560.142443,128.36766,0.555556,12,7,CASH_OUT,429539.78,C998101363,471.23,0,C1880332929,1.04E+07,1.49E+07,0
C18640,87.189044,1,744.62,467.02,277.6,110.54162,0.833333,0.333333,0.75,0.083333,1,25,1000,970.674392,168.458237,0.888889,12,7,CASH_OUT,117635.7,C1968369755,0,0,C1674899618,6214047.68,1.00E+07,0
C18641,527.528311,1,467.4,0,467.4,781.387131,1,0,1,0.083333,1,12,2000,2358.281344,596.811325,0.166667,12,7,CASH_OUT,207013.89,C1380194466,0,0,C11003494,1.18E+07,1.50E+07,0
C18642,9.712731,0.636364,128.94,0,128.94,0,0.583333,0,0.5,0,0,7,3000,169.863384,154.85954,0.6,12,7,CASH_OUT,116112.9,C841323501,0,0,C410033330,167172.29,161722.17,0
C18643,1029.713408,0.909091,1141.21,110,1031.21,1812.095991,0.833333,0.083333,0.75,0.333333,5,36,3000,420.99268,443.644764,0.111111,12,7,CASH_OUT,52950.04,C1728457363,0,0,C7313260,123527.42,52795.84,0
C18644,458.26631,0.727273,691.82,453.9,237.92,218.676375,0.583333,0.166667,0.416667,0.166667,3,14,1000,343.499796,251.998399,0,12,7,CASH_OUT,254340.65,C95735296,0,0,C392292416,3938671.15,3267222.75,0
C18645,510.339352,1,509.55,509.55,0,696.126211,0.25,0.25,0,0.166667,4,6,2500,1346.043822,194.915188,0.1,12,7,CASH_OUT,444533.15,C2001164060,0,0,C97730845,1.41E+07,1.47E+07,0
C18646,121.385695,0.909091,341.96,287,54.96,0,1,0.166667,1,0,0,16,1000,626.768821,118.817204,0.1,12,7,CASH_OUT,180681.32,C1776486626,0,0,C1816757085,8969869.17,1.02E+07,0
C18647,1163.222817,0.909091,0,0,0,2502.655964,0,0,0,0.166667,2,0,2500,2937.305695,379.47676,0,12,7,CASH_OUT,65655.35,C1063777791,0,0,C1060041730,100272,916266.8,0
C18648,3911.628474,0.875,0,0,0,11951.90332,0,0,0,0.5,40,0,7000,7918.877416,905.569605,0.166667,8,7,CASH_OUT,231151.17,C478214365,0,0,C1354952534,384746.03,755381.3,0
C18649,400.554448,1,0,0,0,1157.684242,0,0,0,0.083333,1,0,3000,2123.969813,180.059986,0.090909,12,7,CASH_OUT,58470.79,C1370665958,0,0,C931482420,71225.39,47634.67,0
C18650,361.725724,1,0,0,0,312.112534,0,0,0,0.083333,2,0,500,438.988617,252.245693,0,12,7,CASH_OUT,42079.24,C552015146,0,0,C1191924243,123832,174354.81,0
C18652,495.16253,1,0,0,0,836.270564,0,0,0,0.083333,1,0,1000,639.722174,248.656446,0,12,7,CASH_OUT,173774.13,C540005572,0,0,C977993101,847149.78,1626304.94,0
C18653,22.493402,0.272727,291.28,146.29,144.99,0,0.25,0.166667,0.166667,0,0,7,1000,563.715318,168.008886,0,12,7,CASH_OUT,79602.79,C997361164,0,0,C728885526,131518.1,211120.9,0
C18654,1.707488,0.181818,32.04,0,32.04,0,0.166667,0,0.083333,0,0,2,2500,118.932111,150.600846,1,12,7,CASH_OUT,70587.22,C2132487943,0,0,C1345063038,108597.29,31831.51,0
C18655,640.510192,0.777778,351.89,351.89,0,998.213893,0.333333,0.333333,0,0.111111,4,7,1200,1899.543637,421.253268,0.2,9,7,CASH_OUT,278506.83,C1733110667,0,0,C1782113663,1715110.83,1655753.7,0
C18656,28.697141,1,360,0,360,0,1,0,1,0,0,12,2000,352.353973,95.559258,0.75,12,7,CASH_OUT,138373.64,C966416978,0,0,C2011996123,279670.79,1906158.59,0
C18657,123.822604,0.125,0,0,0,1625.784248,0,0,0,0.125,1,0,2000,0,,0,8,7,PAYMENT,3107.72,C376961419,10177,7069.28,M817012565,0,0,0
C18658,2.850024,0.181818,114.56,0,114.56,0,0.25,0,0.25,0,0,3,1000,403.212926,130.700011,0.333333,12,7,CASH_OUT,359216.69,C1051589563,7069.28,0,C481402298,2514983.75,3885428.17,0
C18660,202.968428,1,163.55,0,163.55,0,0.5,0,0.5,0,0,9,1500,188.816775,1711.207196,0,12,7,CASH_IN,103932.55,C1427013366,54,103986.55,C251155815,2868.86,0,0
C18661,8.905649,0.363636,112.29,0,112.29,0,0.166667,0,0.166667,0,0,3,1000,301.678494,100.452439,0,12,7,PAYMENT,971.73,C2090630781,103986.55,103014.81,M1483742860,0,0,0
C18662,161.754889,1,309,0,309,0,0.25,0,0.25,0,0,3,1000,629.976867,194.011886,0,12,7,PAYMENT,3544.17,C156321306,103014.81,99470.64,M789475336,0,0,0
C18663,139.396168,0.545455,290,290,0,1128.392928,0.083333,0.083333,0,0.333333,4,1,1000,2988.236538,169.978474,0,12,7,PAYMENT,926.85,C813603842,99470.64,98543.79,M1747087615,0,0,0
C18664,3673.371108,0.909091,2548.97,2051.97,497,4300.701115,1,0.818182,0.454545,0.636364,15,32,6000,2475.493772,784.75479,0,11,7,PAYMENT,31108.12,C1807780471,98543.79,67435.67,M932325687,0,0,0
C18665,383.881717,1,274.01,0,274.01,877.521511,0.916667,0,0.833333,0.166667,3,22,500,1214.797263,359.953614,0.25,12,7,PAYMENT,1935.26,C1934114123,67435.67,65500.41,M144055893,0,0,0
C18666,5484.339435,1,0,0,0,5990.590134,0,0,0,0.25,14,0,6000,1229.434538,2453.164396,0,12,7,PAYMENT,27690.45,C1743437314,65500.41,37809.96,M1100474457,0,0,0
C18667,318.805232,1,300.39,106.89,193.5,163.100401,1,0.1,0.9,0.1,8,13,1000,129.074206,247.966507,0.111111,10,7,PAYMENT,11771.65,C1929848645,37809.96,26038.31,M1272708038,0,0,0
C18668,726.323657,0.857143,231.35,0,231.35,929.852206,0.714286,0,0.571429,0.142857,1,7,1000,248.997065,816.92918,0,7,7,PAYMENT,18861.09,C2037601809,26038.31,7177.22,M123251782,0,0,0
C18669,43.865582,0.818182,0,0,0,551.777371,0,0,0,0.083333,1,0,1200,855.843792,105.639869,0.142857,12,7,PAYMENT,2214.56,C1294962407,7177.22,4962.67,M1497258319,0,0,0
C18671,5.140599,0.181818,50.66,0,50.66,0,0.166667,0,0.083333,0,0,2,3000,0,,0,12,7,PAYMENT,1309.91,C975069095,4962.67,3652.75,M2020015678,0,0,0
C18672,95.802358,1,218.96,0,218.96,0,0.909091,0,0.909091,0,0,10,2500,120.526564,161.17012,0,11,7,PAYMENT,9866.63,C1234116451,3652.75,0,M1649464124,0,0,0
C18673,5.629313,0.222222,62.72,0,62.72,0,0.444444,0,0.444444,0,0,4,1500,31.523069,29.715632,0,9,7,PAYMENT,10330.01,C712723382,0,0,M1705236425,0,0,0
C18674,306.688361,0.272727,0,0,0,1426.678724,0,0,0,0.083333,5,0,2500,169.340947,347.123363,0,12,7,PAYMENT,10536.99,C1416013849,0,0,M818628762,0,0,0
C18675,2373.686499,1,1310.47,0,1310.47,3667.381175,1,0,1,0.25,5,31,3000,4613.536289,936.940012,0,12,7,PAYMENT,12317.87,C1075676110,0,0,M997919131,0,0,0
C18676,231.422388,0.875,822.93,822.93,0,0,0.375,0.375,0,0,0,12,1200,120.912757,122.220568,0,8,7,PAYMENT,9633.05,C1522288781,0,0,M819545304,0,0,0
C18677,105.182503,0.272727,787.09,754.47,32.62,0,0.25,0.25,0.083333,0,0,11,2500,840.571045,147.116092,0,12,7,PAYMENT,2515.77,C477541118,0,0,M2141341498,0,0,0
C18678,9.996627,0.454545,87.94,0,87.94,0,0.416667,0,0.416667,0,0,5,1000,214.442181,122.22549,0.2,12,7,PAYMENT,7544.82,C1197641827,0,0,M1030218707,0,0,0
C18679,1237.423459,1,650,650,0,0,0.083333,0.083333,0,0,0,1,1500,419.18249,456.684218,0,12,7,PAYMENT,12241.43,C347035587,0,0,M2035894779,0,0,0
C18680,2373.308268,1,0,0,0,770.923152,0,0,0,0.416667,12,0,2500,560.136623,784.228406,0,12,7,CASH_OUT,105091.11,C720060219,23061,0,C560041895,180443.72,40278.39,0
C18682,363.443477,1,1969.7,1490.2,479.5,0,0.916667,0.75,0.833333,0,0,47,1200,1428.883821,200.918114,0.3,12,7,PAYMENT,6664.42,C672147662,135669,129004.58,M1190097728,0,0,0
C18683,2139.442272,1,68.22,68.22,0,6322.766113,0.166667,0.166667,0,0.25,5,2,5000,3022.813097,603.467365,0.1,12,7,PAYMENT,6112.75,C1976233207,17767,11654.25,M103483282,0,0,0
C18684,248.740266,1,1846.81,717.96,1128.85,0,1,0.5,1,0,0,42,1000,1508.727887,170.851668,0.333333,12,7,PAYMENT,1339.12,C802425281,257710,256370.88,M303831560,0,0,0
C18685,634.759794,1,364.19,0,364.19,0,0.833333,0,0.833333,0,0,18,1000,29.897165,3922.2855,0,12,7,CASH_IN,227204.83,C806609384,256370.88,483575.72,C932583850,6447382.96,5670581.45,0
C18686,1093.522518,1,577.12,0,577.12,0,0.916667,0,0.833333,0,0,14,1050,854.405712,1405.770584,0,12,7,CASH_IN,213554.46,C1851422703,483575.72,697130.17,C1538745405,253916.8,40362.35,0
C18687,4572.797303,1,65,65,0,5075.019446,0.125,0.125,0,0.375,8,1,5500,657.437413,723.25892,0,8,7,CASH_IN,153124.3,C1641017828,697130.17,850254.47,C1570256460,155551,0,0
C18688,320.360709,0.454545,0,0,0,926.958974,0,0,0,0.083333,1,0,1200,2036.478465,171.320451,0.25,12,7,CASH_IN,162902.6,C334592911,850254.47,1013157.07,C1419794148,2077254.38,2813795.5,0
C18689,64.343051,0.666667,281.05,0,281.05,0,0.666667,0,0.666667,0,0,5,1500,82.611456,84.360572,0,6,7,CASH_IN,193980.81,C1019397304,1013157.07,1207137.88,C202149782,211963.2,17982.39,0
C18690,40.661132,0.909091,235.3,0,235.3,0,0.833333,0,0.833333,0,0,10,1000,279.23448,161.075173,0.272727,12,7,CASH_IN,115440.53,C18491840,1207137.88,1322578.41,C1559037239,128596,0,0
C18691,919.563867,1,3000,0,3000,823.979128,0.166667,0,0.083333,0.083333,1,2,2000,4426.498341,1451.756339,0.083333,12,7,CASH_IN,315210.66,C532986070,1322578.41,1637789.07,C801142660,2918969.13,3504660.25,0
C18692,20.620429,0.818182,169.66,0,169.66,0,0.75,0,0.666667,0,0,9,1000,192.185764,145.811693,1,12,7,CASH_IN,121981.71,C124880290,1637789.07,1759770.79,C295372946,314262.63,499000.92,0
C18693,2096.451649,1,165.29,165.29,0,2359.624627,0.222222,0.222222,0,0.222222,6,3,2500,453.341203,476.869478,0,9,7,CASH_IN,336410.5,C767321840,1759770.79,2096181.29,C83980058,411541.48,0,0
C18694,85.881798,0.181818,0,0,0,628.355222,0,0,0,0.166667,2,0,3000,682.485692,41.34049,0,12,7,CASH_IN,274903.54,C2100829870,2096181.29,2371084.83,C766681183,1.34E+07,1.31E+07,0
C18695,174.228543,0.727273,3407.57,3276.57,131,0,0.583333,0.583333,0.166667,0,0,25,3000,4568.864048,226.156063,0.714286,12,7,CASH_IN,7818.14,C1199573975,2371084.83,2378902.97,C1464835638,31570,23751.86,0
C18696,48.283965,1,325.92,0,325.92,0,1,0,1,0,0,12,2500,347.671947,166.30613,0.416667,12,7,CASH_IN,70318.64,C1280821776,2378902.97,2449221.61,C1896545607,251644.29,99358,0
C18697,602.210858,1,965,965,0,0,0.25,0.25,0,0,0,5,1200,258.748232,210.582556,0,12,7,CASH_IN,395368.45,C34782860,2449221.61,2844590.06,C932583850,6220178.13,5670581.45,0
C18698,22.987395,0.454545,200,0,200,0,0.363636,0,0.363636,0,0,4,2000,490.14841,161.906196,0,11,7,CASH_IN,35015.29,C1071783182,2844590.06,2879605.35,C1067155425,51361.91,16346.62,0
C18699,1682.088431,1,2263.38,837.61,1425.77,784.0266,1,0.5,1,0.166667,3,69,4000,2411.309817,443.907546,0,12,7,CASH_IN,140934.36,C2021357462,2879605.35,3020539.71,C1875310223,142672,0,0
C18700,2046.727519,0.818182,1369.72,422.44,947.28,1817.810563,0.75,0.166667,0.666667,0.166667,4,17,2500,242.742734,10729.19416,0,12,7,CASH_IN,80222.52,C168703427,3020539.71,3100762.23,C2113748097,97544.43,649298.27,0
C18701,839.081567,0.727273,0,0,0,609.463327,0,0,0,0.416667,6,0,1800,2719.934613,406.996136,0.125,12,7,CASH_IN,439348.62,C494865616,3100762.23,3540110.85,C1360767589,5037238.17,6712636.97,0
C18702,28.244252,0.545455,320,0,320,0,0.5,0,0.416667,0,0,6,1000,551.233491,153.094069,0.4,12,7,CASH_IN,182036.49,C844789788,3540110.85,3722147.34,C1982828534,185023,2986.51,0
C18703,929.113186,0.727273,1622,1622,0,0,0.166667,0.166667,0,0,0,2,1800,269.015241,226.417326,0,12,7,CASH_IN,77816.36,C289304070,3722147.34,3799963.7,C1471633238,157217.94,79401.58,0
C18704,17.206623,0.818182,109,0,109,0,0.5,0,0.416667,0,0,6,1000,143.410957,106.187568,0.1,12,7,CASH_IN,78369.94,C1793450447,3799963.7,3878333.64,C507538622,204838,243068.85,0
C18705,72.369731,1,588,0,588,0,1,0,1,0,0,12,2500,577.946554,183.976319,0.583333,12,7,CASH_IN,51260.1,C261716431,3878333.64,3929593.74,C644345897,102413.2,51153.1,0
C18706,3239.011343,1,0,0,0,1678.519765,0,0,0,0.083333,3,0,4000,1129.597601,887.366621,0,12,7,CASH_IN,124646.3,C1851947704,3929593.74,4054240.04,C1446521801,6319016.53,6129845.09,0
C18707,67.251991,0.545455,0,0,0,90.56246,0,0,0,0.083333,3,0,500,987.785921,78.989438,0.333333,12,7,PAYMENT,2997.84,C214853420,1498,0,M1231029475,0,0,0
C18708,397.138622,0.363636,0,0,0,1188.211139,0,0,0,0.166667,3,0,1200,232.69994,351.188041,0,12,7,CASH_OUT,123372.55,C234048257,34521,0,C1778300121,0,360880.92,0
C18709,1873.61991,1,396.26,396.26,0,2025.438092,0.571429,0.571429,0,0.571429,10,14,2500,353.512837,384.161979,0,7,7,PAYMENT,2693.26,C1882802109,0,0,M254917009,0,0,0
C18710,0.391963,0.090909,43.33,0,43.33,0,0.083333,0,0.083333,0,0,1,1200,0,,0,12,7,PAYMENT,4798.8,C1186984840,0,0,M1367544605,0,0,0
C18711,3.391066,0.272727,72.44,0,72.44,0,0.333333,0,0.333333,0,0,4,1000,194.455374,111.933386,0.75,12,7,PAYMENT,5756.56,C1799201343,0,0,M1774347256,0,0,0
C18712,55.243291,1,750,0,750,0,1,0,1,0,0,12,2000,710.623372,171.545021,1,12,7,PAYMENT,25404.53,C1348009723,0,0,M428475414,0,0,0
C18713,2.433343,0.166667,0,0,0,38.606307,0,0,0,0.166667,1,0,500,0,,0,6,7,PAYMENT,827.69,C522219842,0,0,M1703353597,0,0,0
C18714,0,0,120.82,0,120.82,0,0.5,0,0.5,0,0,6,1000,275.029692,,0,12,7,PAYMENT,5501.2,C1916766608,0,0,M1004308853,0,0,0
C18715,31.932178,0.363636,365.36,0,365.36,0,0.333333,0,0.333333,0,0,4,1833.333333,822.118125,137.769926,1,12,7,PAYMENT,14766.83,C669668653,0,0,M2052572633,0,0,0
C18716,34.750769,1,2562,0,2562,0,1,0,1,0,0,12,2300,2544.223939,154.14745,0.454545,12,7,PAYMENT,10382.73,C1948950538,0,0,M736233691,0,0,0
C18717,14.508545,0.454545,186.14,0,186.14,0,0.75,0,0.666667,0,0,9,2500,181.846393,78.984685,0.142857,12,7,PAYMENT,10469.87,C1590977463,0,0,M451480761,0,0,0
C18718,410.466315,0.545455,826,116,710,750.50253,0.909091,0.181818,0.818182,0.090909,2,15,1000,1750.067404,483.936762,0.125,11,7,PAYMENT,16319.94,C996328734,0,0,M8238713,0,0,0
C18719,289.096953,1,3106.1,2368.6,737.5,0,1,1,0.666667,0,0,59,1300,2656.101893,184.244772,0.833333,12,7,PAYMENT,17978.68,C2110370842,0,0,M798483422,0,0,0
C18720,2.044745,0.181818,26.53,26.53,0,0,0.083333,0.083333,0,0,0,1,2500,155.972776,82.345774,0,12,7,PAYMENT,9230.32,C49322247,0,0,M1867721054,0,0,0
C18721,13.084067,0.090909,350,350,0,0,0.083333,0.083333,0,0,0,1,1000,3929.643369,,0,12,7,PAYMENT,1370.69,C1602890186,0,0,M1335077110,0,0,0
C18722,1047.182049,0.818182,1727.64,0,1727.64,0,1,0,1,0,0,12,1000,3548.800193,3243.685151,0,12,7,PAYMENT,10533.04,C1227700386,0,0,M1069736192,0,0,0
C18723,161.442459,1,1767.61,320.02,1447.59,0,1,0.083333,1,0,0,20,2000,1688.46643,176.27937,0.583333,12,7,PAYMENT,285.59,C831019851,0,0,M1670283668,0,0,0
C18724,2.100274,0.181818,65,65,0,0,0.083333,0.083333,0,0,0,1,3000,282.389037,41.475045,0,12,7,PAYMENT,4800.76,C1137069423,0,0,M1797553910,0,0,0
C18725,1384.431318,1,3013.2,924.39,2088.81,0,1,0.166667,1,0,0,33,6600,1218.29542,316.469656,0,12,7,PAYMENT,10156,C411382490,0,0,M252744319,0,0,0
C18726,155.167572,0.8,1084.76,0,1084.76,0,0.8,0,0.7,0,0,12,4000,1070.911497,147.700045,0.666667,10,7,PAYMENT,9414.48,C2118912967,0,0,M911673654,0,0,0
C18728,1.644581,0.090909,42.49,42.49,0,0,0.083333,0.083333,0,0,0,1,1200,231.480701,86.839981,0,12,7,PAYMENT,2674.73,C125173444,0,0,M209524543,0,0,0
C18729,39.885648,1,433.32,0,433.32,0,1,0,1,0,0,12,6000,453.19428,179.901343,0.666667,12,7,PAYMENT,1571.83,C317794116,0,0,M476152469,0,0,0
C18730,16.065938,0.545455,154.45,0,154.45,0,0.416667,0,0.416667,0,0,5,4000,301.05373,122.199314,0.166667,12,7,PAYMENT,1803.28,C877317123,0,0,M1357570394,0,0,0
C18731,0,0,113,0,113,0,0.333333,0,0.333333,0,0,5,4000,268.521412,,0,12,7,PAYMENT,3633.39,C1270490884,0,0,M1532977612,0,0,0
C18732,1478.079872,1,0,0,0,204.29492,0,0,0,0.333333,5,0,1500,383.28285,534.469973,0,12,7,PAYMENT,4178.46,C957846640,52289,48110.54,M1055932985,0,0,0
C18733,1455.213589,0.833333,0,0,0,3195.76491,0,0,0,0.833333,10,0,4000,147.826185,227.431211,0,6,7,PAYMENT,4456.99,C610844900,19167,14710.01,M77173924,0,0,0
C18734,3074.49082,1,0,0,0,3382.232089,0,0,0,0.166667,2,0,4000,3249.404994,695.004032,0,12,7,TRANSFER,400444.34,C27796563,589,0,C1933965693,0,421984.74,0
C18735,0.021102,0.125,0,0,0,922.817511,0,0,0,0.125,1,0,4000,36.672617,,0,8,7,PAYMENT,930.18,C1039486933,20493,19562.82,M1610143599,0,0,0
C18736,11.918653,0.1,276.79,276.79,0,0,0.1,0.1,0,0,0,3,3000,0,,0,10,7,PAYMENT,218.27,C395068544,85326,85107.73,M1464230046,0,0,0
C18737,1087.565213,1,0,0,0,216.51414,0,0,0,0.444444,4,0,1200,283.409367,267.813111,0,9,7,PAYMENT,1041.96,C1088034372,70789,69747.04,M1501618847,0,0,0
C18738,439.357199,1,862.74,862.74,0,90.322514,0.666667,0.666667,0,0.25,4,22,1000,789.180188,208.76782,0,12,7,TRANSFER,451568.12,C752686443,51178,0,C1816757085,9150550.49,1.02E+07,0
C18739,30.287602,0.818182,0,0,0,827.814406,0,0,0,0.416667,11,0,1000,963.269399,74.387702,0.166667,12,7,TRANSFER,104539.76,C1216070398,1288,0,C634210724,0,98172.83,0
